isbn,book_title,book_author,year_of_publication,Summary,Language,Category,img_l,average_rating
006109921X,Up Island: A Novel,Anne Rivers Siddons,1998.0,"An immensely popular, New York Times best-seller follows Molly Bell
Redwine, suddenly bereft of husband and family, to Martha&#39;s
Vineyard, where she finds inner renewal and meaning. By the author of
Outer Banks. Reprint.",en,Fiction,http://images.amazon.com/images/P/006109921X.01.LZZZZZZZ.jpg,3.1
0062548662,Meditations for Women Who Do Too Much - 10th Anniversary,Anne Wilson Schaef,1990.0,"In a welcome antidote to the mad rush of modern living, Schaef&#39;s
concise meditations will open new doors to new ways of living.",en,Self-help,http://images.amazon.com/images/P/0062548662.01.LZZZZZZZ.jpg,3.2
0064401758,In the Year of the Boar and Jackie Robinson,Bette Bao Lord,1986.0,"Shirley Temple Wong sails from China to America with a heart full of
dreams.Her new home is Brooklyn, New York.",en,Juvenile fiction,http://images.amazon.com/images/P/0064401758.01.LZZZZZZZ.jpg,3.1
0064401871,A Little Princess,Frances Hodgson Burnett,1987.0,"With Tasha Tudors enchanting black-and-white illustrations, and lovely
details like a satin ribbon marker and glorious full-color plates in
the hardcover, these new editions of A Little Princess are must-haves
for anyone who wants to ...",en,Juvenile fiction,http://images.amazon.com/images/P/0064401871.01.LZZZZZZZ.jpg,3.5
0066211697,Bonjour Tristesse,Francoise Sagan,2001.0,"A self-absorbedl teenage French girl attempts to thwart her playboy
father&#39;s forthcoming marriage, but her plans take a tragic turn.
Reprint. 15,000 first printing.",en,Fiction,http://images.amazon.com/images/P/0066211697.01.LZZZZZZZ.jpg,3.0
0140077715,Emily Dickinson Is Dead: A Homer Kelly Mystery,Jane Langton,1985.0,"When Winifred Gaw is discovered murdered in Emily Dickinson&#39;s
bedroom, Horace Kelly decides to investigate the baffling crime",en,Fiction,http://images.amazon.com/images/P/0140077715.01.LZZZZZZZ.jpg,3.0
0140119698,Theft: A Novella,Saul Bellow,1989.0,"Many years ago, Teddy gave Clara an emerald ring that she has
cherished as a symbol of her passion for him. The ring is lost and
after many years - eventually - discovered.",en,Fiction,http://images.amazon.com/images/P/0140119698.01.LZZZZZZZ.jpg,3.0
0140131558,"The New York Trilogy: City of Glass, Ghosts, the Locked Room (Contemporary American Fiction Series)",Paul Auster,1994.0,"Quinn, a mystery writer, becomes involved in a puzzling case, Blue is
hired by White to spy on Black, and Fanshawe, a gifted novelist,
disappears, leaving his family and work behind",en,Fiction,http://images.amazon.com/images/P/0140131558.01.LZZZZZZZ.jpg,3.4
0140171673,The Snapper,Roddy Doyle,1993.0,"Sharon Rabitte is single, pregnant, and living in Dublin, and as her
stomach grows, her situation elicits a wide range of responses from
her family and community. By the author of The Commitments. Reprint.",en,Fiction,http://images.amazon.com/images/P/0140171673.01.LZZZZZZZ.jpg,3.3
0140250948,In the Lake of the Woods,Tim O'Brien,1995.0,"John and Kathy Wade, whose marriage has been built on mutual
deception, visit a Minnesota lake to try to sort things out, a
difficult process made more so by Kathy&#39;s sudden disappearence",en,Fiction,http://images.amazon.com/images/P/0140250948.01.LZZZZZZZ.jpg,3.2
0140274375,The Underground Man,Mick Jackson,1998.0,"Offers a humorous portrait of the fifth Duke of Portland, a wealthy,
eccentric nineteenth-century nobleman who constructed a vast network
of underground tunnels from which he could escape to the world outside",en,Fiction,http://images.amazon.com/images/P/0140274375.01.LZZZZZZZ.jpg,3.3
0140366679,White Fang (Puffin Classics),Jack London,1994.0,"The adventures in the northern wilderness of a dog who is part wolf
and who eventually makes his peace with man.",en,Juvenile fiction,http://images.amazon.com/images/P/0140366679.01.LZZZZZZZ.jpg,3.1
0156505150,Let the Dead Bury Their Dead (Harvest American Writing Series),Randall Kenan,1993.0,"A collection of stories about life in a North Carolina town features
tales of a boy who receives messages from the grave and a widow&#39;s
transformation after a weekend affair with a teenager",en,Fiction,http://images.amazon.com/images/P/0156505150.01.LZZZZZZZ.jpg,3.5
0192833588,Sense and Sensibility (Oxford World's Classics),Jane Austen,1998.0,"In nineteenth-century England, two sisters are drawn into unhappy
romances despite the cool judgment of one and the emotional intensity
of the other",en,Fiction,http://images.amazon.com/images/P/0192833588.01.LZZZZZZZ.jpg,3.0
0312966210,The Rival (Rival),Brenda Joyce,1998.0,"National Hard/Soft Marketing Blitz -- Coast-to-coast television
advertising campaign, reaching millions -- National print advertising
-- $4.00 rebate for House of Dreams included in the paperback edition
of The Third Heiress -- National ...",en,Fiction,http://images.amazon.com/images/P/0312966210.01.LZZZZZZZ.jpg,2.9
0312971540,Monsoon (A Courtney Family Adventure),Wilbur Smith,2000.0,"The three sons of Hal Courteney--Tom, Dorian, and Guy--leave England
to seek their fortunes amid the unexplored wilderness of eighteenth-
century Africa.",en,Fiction,http://images.amazon.com/images/P/0312971540.01.LZZZZZZZ.jpg,3.0
0312974507,China Sea (A Dan Lenson Novel),David Poyer,2001.0,"Captaining a damaged warship on an escort mission for the U.S.S.
Gaddis, a ship &quot;donated&quot; to Pakistan by the U.S. government,
Dan Lenson finds himself in the midst of a war with Chinese pirates.
Reprint.",en,Fiction,http://images.amazon.com/images/P/0312974507.01.LZZZZZZZ.jpg,3.1
0316812404,Revolution from Within: A Book of Self-Esteem,Gloria Steinem,1992.0,"The author investigates the most vital component of a healthy
personality--self-esteem--drawing on her own experience of low self-
esteem and that of such luminaries as Mahatma Gandhi",en,Biography & autobiography,http://images.amazon.com/images/P/0316812404.01.LZZZZZZZ.jpg,3.0
0345310020,Chronicle of a Death Foretold,GABRIEL GARCIA MARQUEZ,1984.0,"The Nobel laureate weaves a story of a fantastic wedding, the return
of the bride to her parents, her brothers&#39; resolve to murder her
corruptor, and the townspeoples&#39; refusal to depart from routine",en,Fiction,http://images.amazon.com/images/P/0345310020.01.LZZZZZZZ.jpg,3.5
0345312015,Hooligans,WILLIAM DIEHL,1985.0,"Special federal investigator Jake Kilmer, along with the special task
force known as the Hooligans, returns to his southern hometown--
Dunetown--to investigate a series of brutal murders and Mafia
corruption",en,Fiction,http://images.amazon.com/images/P/0345312015.01.LZZZZZZZ.jpg,2.9
0345330145,The Puppet Masters,Robert A. Heinlein,1994.0,"Earth is invaded by alien creatures with indestructible reproductive
capabilities and the power to control human thought. Reissue. Movie
tie-in.",en,Fiction,http://images.amazon.com/images/P/0345330145.01.LZZZZZZZ.jpg,3.4
0345340418,Death in a Tenured Position (Kate Fansler Novels (Paperback)),Amanda Cross,1995.0,"When Janet Mandelbaum is made the first woman professor at
Harvard&#39;s English Department, the men are not happy.",en,Fiction,http://images.amazon.com/images/P/0345340418.01.LZZZZZZZ.jpg,3.2
0345345053,A Sand County Almanac (Outdoor Essays & Reflections),Aldo Leopold,1990.0,"A classic collection, A Sand County Almanac is a stunning tribute to
our land and a bold challenge to protect the world we love.",en,Nature,http://images.amazon.com/images/P/0345345053.01.LZZZZZZZ.jpg,3.4
0345346866,The James Joyce Murder (Kate Fansler Novels (Paperback)),Amanda Cross,1990.0,"Professor and amateur detective Kate Fansler searches for the murderer
of a neighborhood pest, in a case involving an unpublished manuscript
by Joyce",en,Fiction,http://images.amazon.com/images/P/0345346866.01.LZZZZZZZ.jpg,3.0
0345352548,"Sweet Death, Kind Death (Kate Fansler Novels (Paperback))",Amanda Cross,1995.0,"An odd detail in an apparent suicide note convinces Kate Fansler that
a prominent history professor was really murdered",en,Fiction,http://images.amazon.com/images/P/0345352548.01.LZZZZZZZ.jpg,3.2
0345354893,The Question of Max (Kate Fansler Novels (Paperback)),AMANDA CROSS,1987.0,"English professor and part-time sleuth Kate Fansler takes on the
tangled estate of a famous English novelist whose executor is her
formidable colleague, Max Reston, and whose legacy includes the body
of one of her graduate students",en,Fiction,http://images.amazon.com/images/P/0345354893.01.LZZZZZZZ.jpg,3.1
034536998X,The Players Come Again (Kate Fansler Novels (Paperback)),AMANDA CROSS,1991.0,"Professor Kate Fansler begins to research the biography of a woman
suspected of penning the latest novel allegedly written by her famous
husband, and the trail leads to three women who harbor shocking
secrets about the literary couple",en,Fiction,http://images.amazon.com/images/P/034536998X.01.LZZZZZZZ.jpg,3.0
0345371267,Radical Departure,Lia Matera,1991.0,"&quot;Has almost everytrhing a good mystery needs...a complex plot,
social commentary, loads of atmosphere and a cast of unusual
characters.",en,Fiction,http://images.amazon.com/images/P/0345371267.01.LZZZZZZZ.jpg,3.0
0345371976,The World at the End of Time,Frederik Pohl,1991.0,"Wan-To was the oldest and must powerful intelligence in the universe,
a being who played with star systems as a child plays with marbles.",en,Fiction,http://images.amazon.com/images/P/0345371976.01.LZZZZZZZ.jpg,2.7
034537682X,Everything You Have Is Mine (Lauren Laurano Mysteries),Sandra Scoppettone,1993.0,"When rape victim Lake Huron refuses to cooperate with the police, her
older half-sister asks lesbian New York City cop Lauren Laurano to
encourage Lake to talk. Reprint. quot; THE NEW YORK TIMES",en,Fiction,http://images.amazon.com/images/P/034537682X.01.LZZZZZZZ.jpg,3.5
0345381645,The Vanished Child,Sarah Smith,1995.0,"Into the lives of the Knight family--a wealthy New England clan living
in the early years of the twentieth century--comes a mysterious
stranger, who is determined to unearth the truth behind the
disappearance and presumed death of Richard ...",en,Fiction,http://images.amazon.com/images/P/0345381645.01.LZZZZZZZ.jpg,3.2
0345397819,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),Anne Rice,1995.0,"Rowan Mayfair, queen of a coven of witches, flees the compelling,
irresistible Lasher, the demon father of her child",en,Fiction,http://images.amazon.com/images/P/0345397819.01.LZZZZZZZ.jpg,3.3
0345426800,A Perfect Crime,Peter Abrahams,1999.0,"A cuckolded husband conceives a brilliant, deadly plan to exact
revenge and simultaneously restore his flagging career",en,Fiction,http://images.amazon.com/images/P/0345426800.01.LZZZZZZZ.jpg,3.3
0345428285,The Insider,STEPHEN FREY,2000.0,"When a co-worker on his new job is murdered, former banker-turned-
investment firm associate Jay West finds himself enmeshed in a
complicated conspiracy that could end his career, and his life, if he
is not careful. Reprint.",en,Fiction,http://images.amazon.com/images/P/0345428285.01.LZZZZZZZ.jpg,2.9
0373244487,Cordina's Crown Jewel,Nora Roberts,2002.0,"Cordina&#39;s Crown Jewel by Nora Roberts released on Jan 25, 2002 is
available now for purchase.",en,Fiction,http://images.amazon.com/images/P/0373244487.01.LZZZZZZZ.jpg,3.1
0375758771,The Glass Palace: A Novel,Amitav Ghosh,2002.0,"Unable to forget the girl he befriended during the British invasion of
1885 when soldiers forced the royal family of Burma into exile,
Rajkumar is lifted on the tides of political and social chaos to
create an empire in the Burmese teak ...",en,Fiction,http://images.amazon.com/images/P/0375758771.01.LZZZZZZZ.jpg,3.5
037581177X,Anne Frank in the World,Anne Frank House,2001.0,"Enhanced with more than two hundred photos, a comprehensive book
examines the life of this young girl--before her years spent in
hiding, through her death in the concentration camp in 1945.",en,Juvenile nonfiction,http://images.amazon.com/images/P/037581177X.01.LZZZZZZZ.jpg,3.3
0380017962,Dona Flor and Her Two Husbands,Jorge Amado,1977.0,"Memories of her first husband threaten Dona Flora&#39;s very
respectable marriage",en,Fiction,http://images.amazon.com/images/P/0380017962.01.LZZZZZZZ.jpg,3.2
038072121X,In the Electric Mist with Confederate Dead,James L. Burke,1994.0,"On the trail of a serial killer, detective Dave Robicheaux, assisted
by an actor claiming to be a psychic, finds himself among ghosts of
the Civil War, who have been awakened by a movie crew filming in the
bayou. Reissue.",en,Fiction,http://images.amazon.com/images/P/038072121X.01.LZZZZZZZ.jpg,3.2
0380722607,Contents Under Pressure : A Britt Montero Novel (Britt Montero Mysteries),Edna Buchanan,1999.0,"With a police cover-up and citywide outrage brewing in the wake of a
Black football star&#39;s suspicious death while in police custody,
Cuban American crime reporter Britt Montero steps in to uncover the
truth",en,Fiction,http://images.amazon.com/images/P/0380722607.01.LZZZZZZZ.jpg,2.8
0380728753,"The Escape From Home (Beyond the Western Sea, Book 1)",Avi,1997.0,"Maura O&#39;Connell, 15, and her brother, Patrick, 12, escape
Ireland&#39;s brutal poverty with only the belongings in their bundles
and tickets for ocean passage.",en,Juvenile fiction,http://images.amazon.com/images/P/0380728753.01.LZZZZZZZ.jpg,3.2
0380751453,Tales of the Wolf,Lawrence Sanders,1986.0,"Introduces the intriguing Wolf Lannihan, a tough anti-hero
investigator, as he embarks on a series of action-packed adventures",en,Fiction,http://images.amazon.com/images/P/0380751453.01.LZZZZZZZ.jpg,2.8
0380759500,Firefly,Piers Anthony,1992.0,"The inhabitants of a remote estate in Florida&#39;s savannah country
fall under the spell of a horrible predator who inflames and perverts
their sexual desires, leading to a series of bizarre and deadly
encounters",en,Fiction,http://images.amazon.com/images/P/0380759500.01.LZZZZZZZ.jpg,3.5
0380762951,Just Desserts (Bed-And-Breakfast Mysteries (Paperback)),Mary Daheim,1999.0,"When the garishly grotesque clan of wealthy carpet-sweeper magnate
Otto Broadie sweeps down upon Judith McMonigle&#39;s Hillside Manor
Inn, it looks like there&#39;ll be a wild night of drinking, dining,
and fortune-telling in the offing.",en,Fiction,http://images.amazon.com/images/P/0380762951.01.LZZZZZZZ.jpg,3.0
